id,term_type,canonical_name,english_name,description,status,first_seen_at,last_seen_at,created_at,updated_at,term_code,brand_id,embedding,embedding_updated_at,normalized_name,search_keyword
508,TPO,가을,Autumn,"레이어드, 중간 두께 아우터가 활용되는 계절",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_AUTUMN,,,,가을,가을 코디
509,TPO,겨울,Winter,방한 소재·아우터가 중심이 되는 계절,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WINTER,,,,겨울,겨울 코디
510,TPO,아침,Morning,등교·출근 등 하루를 시작하는 시간대,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MORNING,,,,아침,아침 코디
511,TPO,여름,Summer,"통기성 좋은 소재, 짧은 기장이 선호되는 계절",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SUMMER,,,,여름,여름 코디
512,TPO,저녁,Evening,"퇴근 후, 저녁 약속 등에 어울리는 시간대",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_EVENING,,,,저녁,저녁 코디
513,TPO,주말,Weekend,평일과 대비되는 여유로운 시간대,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WEEKEND,,,,주말,주말 코디
514,TPO,평일,Weekday,주말과 대비되는 일과 중심의 시간대,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WEEKDAY,,,,평일,평일 코디
515,TPO,나이트,Night,파티·클럽 등 늦은 시간대의 활동,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_NIGHT,,,,나이트,나이트 코디
516,TPO,데일리,Daily,특별한 목적 없이 일상적으로 착용하는 상황을 통칭,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_DAILY,,,,데일리,데일리 코디
517,TPO,환절기,Seasonal Transition,계절이 바뀌는 시기의 애매한 기온대에 대응하는 코디,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SEASONAL_TRANSITION,,,,환절기,환절기 코디
518,TPO,연말연시,Year-end and New Year,"크리스마스~새해로 이어지는 겨울 시즌, 파티룩 수요가 높은 시기",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_NEW_YEAR_SEASON,,,,연말연시,연말연시 코디
519,TPO,공항,Airport,"출입국 시 거치는 공간, 편안하면서 스타일리시한 '공항패션'이 하나의 트렌드로 자리잡음",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_AIRPORT,,,,공항,공항룩
520,TPO,도심,City,도시 중심가에서의 활동,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CITY,,,,도심,도심룩
521,TPO,실내,Indoor,실내 공간 전반,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_INDOOR,,,,실내,실내룩
522,TPO,야외,Outdoor,실외 공간 전반,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_OUTDOOR,,,,야외,야외룩
523,TPO,카페,Cafe,카페·브런치 등 여유로운 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CAFE,,,,카페,카페룩
524,TPO,해변,Beach,여름 휴양지·물놀이 장소,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_BEACH,,,,해변,해변룩
525,TPO,골프장,Golf Course,"골프를 즐기는 야외 스포츠 공간, 골프웨어 트렌드와 직결",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_GOLF_COURSE,,,,골프장,골프장룩
526,TPO,등산로,Trail,등산·트레킹 장소,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MOUNTAIN,,,,등산로,등산로룩
527,TPO,미술관,Museum,전시 관람 등 정적인 실내 문화공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_GALLERY,,,,미술관,미술관룩
528,TPO,백화점,Department Store,쇼핑을 위한 실내 상업 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_DEPARTMENT_STORE,,,,백화점,백화점룩
529,TPO,스키장,Ski Resort,"겨울 스포츠 리조트, 방한·스포티 아이템 수요가 높은 장소",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SKI_RESORT,,,,스키장,스키장룩
530,TPO,여행지,Travel Destination,국내외 여행 목적지,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_TRAVEL_DESTINATION,,,,여행지,여행지룩
531,TPO,영화관,Movie Theater,영화 관람 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MOVIE_THEATER,,,,영화관,영화관룩
532,TPO,오피스,Office,회사·업무 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_OFFICE,,,,오피스,오피스룩
533,TPO,웨딩홀,Wedding Venue,결혼식이 열리는 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WEDDING_VENUE,,,,웨딩홀,웨딩홀룩
534,TPO,캠퍼스,Campus,대학교·학교 등 교육기관,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CAMPUS,,,,캠퍼스,캠퍼스룩
535,TPO,헬스장,Gym,실내 운동 시설,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_GYM,,,,헬스장,헬스장룩
536,TPO,워터파크,Water Park,여름철 물놀이를 위한 수영장·워터파크 시설,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WATER_PARK,,,,워터파크,워터파크룩
537,TPO,워크숍,Workshop,회사·조직 단위 워크숍/세미나·단체 일정,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WORKSHOP,,,,워크숍,워크숍룩
538,TPO,MT,Membership Training,대학·동아리 등 단체 친목 및 합숙 행사,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MT,,,,MT,MT룩
539,MATERIAL,트윌,Twill,"사선 무늬가 특징인 능직물, 데님·개버딘 등 다양한 원단의 기본 조직",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TWILL,,,,트윌,트윌 코디
540,MATERIAL,니트,Knit,"실을 고리 모양으로 엮은 편물의 총칭, 신축성이 좋고 보온성이 있음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_KNIT,,,,니트,니트 코디
541,MATERIAL,플란넬,Flannel,"표면을 긁어 보풀을 낸 기모 원단, 겨울 이너웨어·잠옷에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FLANNEL,,,,플란넬,플란넬 코디
542,MATERIAL,저지,Jersey,"부드럽고 신축성 있는 대표적 편직물, 티셔츠·이너웨어에 널리 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_JERSEY,,,,저지,저지 코디
543,MATERIAL,벨루어,Velour,"벨벳과 유사하나 신축성 있는 편직물, 트레이닝 세트업에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VELOUR,,,,벨루어,벨루어 코디
544,MATERIAL,프렌치테리,French Terry,"겉은 매끈하고 안쪽은 루프·기모 처리된 두꺼운 저지, 맨투맨·조거팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FRENCH_TERRY,,,,프렌치테리,프렌치테리 코디
545,MATERIAL,개버딘,Gabardine,"촘촘하고 튼튼한 능직물, 트렌치코트·정장 팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_GABARDINE,,,,개버딘,개버딘 코디
546,MATERIAL,와플,Waffle,"사각 요철 조직, 통기성·보온성 우수, 늘어짐 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WAFFLE_WEAVE,,,,와플,와플 코디
547,MATERIAL,새틴,Satin,"표면에 광택이 도는 매끄러운 직물, 드레시한 룩이나 안감에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SATIN,,,,새틴,새틴 코디
548,MATERIAL,레이스,Lace,"실을 엮어 무늬를 낸 투명한 장식 원단, 페미닌룩·이너웨어에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_LACE,,,,레이스,레이스 코디
549,MATERIAL,벨벳,Velvet,"짧은 파일이 촘촘한 고급스러운 광택 직물, 무게감 있고 신축성은 적음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VELVET,,,,벨벳,벨벳 코디
550,MATERIAL,코듀로이,Corduroy,"세로 골이 있는 두툼한 직물, 가을·겨울 팬츠·자켓에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CORDUROY,,,,코듀로이,코듀로이 코디
551,MATERIAL,자카드,Jacquard,"짜임 자체로 무늬를 표현하는 문양직물, 니트·원단 모두에 적용 가능",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_JACQUARD,,,,자카드,자카드 코디
552,MATERIAL,모달,Modal,"부드러운 촉감, 흡습성 우수, 홈웨어·속옷",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MODAL,,,,모달,모달 코디
553,MATERIAL,텐셀,Tencel,"나무 펄프에서 추출한 친환경 셀룰로오스 섬유, 부드럽고 흡습성이 좋음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TENCEL,,,,텐셀,텐셀 코디
554,MATERIAL,레이온,Rayon,"부드러운 드레이프성, 수축·물에 취약",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VISCOSE,,,,레이온,레이온 코디
555,MATERIAL,큐프로,Cupro,"목화씨 린터 추출, 정전기 방지, 프리미엄 안감",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CUPRO,,,,큐프로,큐프로 코디
556,MATERIAL,아세테이트,Acetate,"실크 대체 광택감, 정전기 적음, 고급 안감용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ACETATE,,,,아세테이트,아세테이트 코디
557,MATERIAL,인조가죽,Faux Leather,"천연가죽 대체, 경량, 가수분해(갈라짐) 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_PU,,,,인조가죽,인조가죽 코디
558,MATERIAL,폴리우레탄,Polyurethane,신축성 원료(스판덱스 기반) 및 방수 코팅,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_POLYURETHANE,,,,폴리우레탄,폴리우레탄 코디
559,MATERIAL,PVC,Polyvinyl Chloride,"방수 비닐 코팅 소재, 레인코트·비닐백에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VINYL,,,,PVC,PVC 코디
560,MATERIAL,네오프렌,Neoprene,"탄력있고 두꺼운 합성고무 소재, 구조적인 실루엣의 자켓·베스트에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_NEOPRENE,,,,네오프렌,네오프렌 코디
561,MATERIAL,에코퍼,Faux Fur,"동물 모피를 모방한 인조 소재, 후드 트리밍·아우터에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FAUX_FUR,,,,에코퍼,에코퍼 코디
562,MATERIAL,나일론,Nylon,"가볍고 질기며 방수성이 있는 합성섬유, 바람막이·패딩 겉감에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_NYLON,,,,나일론,나일론 코디
563,MATERIAL,아크릴,Acrylic,"울 대용 소재, 가볍고 보온성 우수, 정전기 발생",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ACRYLIC,,,,아크릴,아크릴 코디
564,MATERIAL,스판덱스,Spandex,"신축성이 매우 뛰어난 합성섬유, 소량 혼방해 핏감과 활동성을 더함",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SPANDEX,,,,스판덱스,스판덱스 코디
565,MATERIAL,폴리에스터,Polyester,"구김이 적고 세탁이 편한 합성섬유, 단독 또는 혼방으로 가장 흔히 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_POLYESTER,,,,폴리에스터,폴리에스터 코디
566,MATERIAL,고어텍스,GORE-TEX,"방수·투습 기능성 원단, 고프코어·아웃도어 자켓에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_GORE_TEX,,,,고어텍스,고어텍스 코디
567,MATERIAL,튤,Tulle,[신규 후보] 얇고 성긴 망사 형태의 원단. 발레코어의 튤스커트·튤소재에 핵심적으로 활용됨,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TULLE,,,,튤,튤 코디
568,MATERIAL,플리스,Fleece,"양면이 보풀 처리된 가볍고 따뜻한 원단, 아우터·이너웨어에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FLEECE,,,,플리스,플리스 코디
569,MATERIAL,극세사,Microfiber,"머리카락보다 얇은 초극세 합성섬유, 부드럽고 흡수성 우수",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MICROFIBER,,,,극세사,극세사 코디
570,MATERIAL,피그먼트 워싱,Pigment Wash,안료로 표면만 염색 후 워싱해 색이 자연스럽게 빠진 듯한 빈티지 효과를 냄,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WASHING,,,,피그먼트 워싱,피그먼트 워싱 코디
571,MATERIAL,워싱,Wash,생지에 인위적으로 낡고 부드러운 느낌을 주는 가공. 생지(로우 데님)와 대비되는 개념. 기존 스타일 축의 '빈티지'는 독립 미학이 아니라 워싱·마감 속성으로 판단해 이 항목의 동의어로 이관함.,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WASHED,,,,워싱,워싱 코디
572,MATERIAL,디스트레스드,Distressed,"물리적으로 마모·긁힘·찢어짐을 내어 낡은 느낌을 연출하는 가공. 화학적 탈색인 워싱(가공)과 달리 기계적 손상 방식이며, 두 기법이 함께 쓰이는 경우도 많음.",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DISTRESSED,,,,디스트레스드,디스트레스드 코디
573,MATERIAL,시폰,Chiffon,"얇고 하늘하늘하며 비치는 가벼운 원단, 블라우스·원피스에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CHIFFON,,,,시폰,시폰 코디
574,MATERIAL,레더,Leather,"동물 가죽을 무두질한 소재, 통기성은 낮으나 내구성과 고급스러움이 특징",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_LEATHER,,,,레더,레더 코디
575,MATERIAL,리얼퍼,Real Fur,"여우·라쿤·밍크 등 동물의 실제 모피, 후드 트리밍이나 아우터 장식에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_REAL_FUR,,,,리얼퍼,리얼퍼 코디
576,MATERIAL,무스탕,Shearling,"양가죽에 털이 붙은 채로 가공한 소재, 보온성이 매우 뛰어나 겨울 아우터에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SHEARLING,,,,무스탕,무스탕 코디
577,MATERIAL,스웨이드,Suede,가죽 안쪽면을 기모 가공해 벨벳처럼 부드러운 질감을 낸 가죽,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SUEDE,,,,스웨이드,스웨이드 코디
578,MATERIAL,메시,Mesh,"구멍이 뚫린 통기성 좋은 원단, 스포츠웨어·안감 통풍용으로 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MESH,,,,메시,메시 코디
579,MATERIAL,다운,Down,패딩류 보온 충전재. 구스다운이 덕다운보다 보온성·복원력 우수,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DOWN,,,,다운,다운 코디
580,MATERIAL,헤링본,Herringbone,"청어뼈 모양의 사선 무늬가 반복되는 능직 변형, 클래식한 코트·팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_HERRINGBONE,,,,헤링본,헤링본 코디
581,MATERIAL,트위드,Tweed,"거친 질감의 방모직물, 클래식·오피스룩 자켓에 자주 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TWEED,,,,트위드,트위드 코디
582,MATERIAL,옥스포드,Oxford,"바스켓처럼 짜인 평직 변형 원단, 캐주얼 셔츠에 가장 많이 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_OXFORD,,,,옥스포드,옥스포드 코디
583,MATERIAL,테리,Terry Cloth,"고리 모양의 파일이 촘촘한 두툼한 원단. 후드티·수건에 사용, 흡수성 좋음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TERRY_CLOTH,,,,테리,테리 코디
584,MATERIAL,데님,Denim,"튼튼한 능직 면직물로 청바지·자켓의 기본 소재, 워싱 여부에 따라 질감이 달라짐",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DENIM,,,,데님,데님 코디
585,MATERIAL,캔버스,Canvas,"두껍고 튼튼한 원단, 스니커즈·에코백·워크팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CANVAS,,,,캔버스,캔버스 코디
586,MATERIAL,생지,Raw Denim,워싱·가공 전 뻣뻣하고 진한 원단. 착용하며 자연스럽게 색빠짐(에이징)이 생기는 것이 특징. 반대말은 워싱 데님,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DRY_DENIM,,,,생지,생지 코디
587,MATERIAL,셀비지,Selvedge Denim,구형 셔틀 방직기로 짠 데님 가장자리의 마감선. 밑단·안단의 컬러 라인으로 확인되며 프리미엄 데님의 상징으로 여겨짐,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SELVAGE,,,,셀비지,셀비지 코디
588,MATERIAL,포플린,Poplin,매끈하고 광택 있는 셔츠·블라우스용 평직물,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_POPLIN,,,,포플린,포플린 코디
589,MATERIAL,도비,Dobby,지그재그·격자 등 작은 기하학 무늬가 자카드보다 단순하게 짜인 셔츠용 원단,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DOBBY,,,,도비,도비 코디
590,MATERIAL,시어서커,Seersucker,표면에 잔주름이 있어 다림질이 필요 없는 여름 원단,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SEERSUCKER,,,,시어서커,시어서커 코디
591,MATERIAL,스트레치 데님,Stretch Denim,"일반 데님에 스판덱스를 소량 혼방해 신축성을 더한 원단, 슬림·스키니 핏에 주로 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_STRETCH_DENIM,,,,스트레치 데님,스트레치 데님 코디
592,MATERIAL,리플스탑,Ripstop,"격자무늬 보강사로 찢어짐 방지, 밀리터리룩·카고팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_RIPSTOP,,,,리플스탑,리플스탑 코디
593,MATERIAL,울,Wool,"보온성과 탄력이 우수한 동물성 섬유, 겨울 니트·코트에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WOOL,,,,울,울 코디
594,MATERIAL,실크,Silk,"광택이 우아하고 촉감이 매끄러운 고급 섬유, 블라우스·안감에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SILK,,,,실크,실크 코디
595,MATERIAL,모헤어,Mohair,"은은한 광택, 헤어리한 질감, 털 빠짐 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MOHAIR,,,,모헤어,모헤어 코디
596,MATERIAL,알파카,Alpaca,"울보다 가볍고 보온성 뛰어남, 코트·니트에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ALPACA,,,,알파카,알파카 코디
597,MATERIAL,앙고라,Angora,"극상의 부드러움과 보온성, 털 빠짐 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ANGORA,,,,앙고라,앙고라 코디
598,MATERIAL,메리노울,Merino Wool,"가늘고 부드러운 고급 울, 니트웨어·이너웨어에 사용. 일반 울보다 가려움이 적음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MERINO_WOOL,,,,메리노울,메리노울 코디
599,MATERIAL,캐시미어,Cashmere,"가늘고 부드러우며 보온성이 뛰어난 고급 울 소재, 가격대가 높음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CASHMERE,,,,캐시미어,캐시미어 코디
600,MATERIAL,린넨,Linen,통기성이 뛰어나고 시원하나 구김이 잘 가는 여름 대표 소재,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_LINEN,,,,린넨,린넨 코디
601,MATERIAL,저마,Ramie,"삼베보다 곱고 시원한 여름 소재, 모시적삼·여름 셔츠용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_RAMIE,,,,저마,저마 코디
602,MATERIAL,코튼,Cotton,"통기성·흡수성이 좋고 촉감이 부드러운 대표적인 천연섬유, 활용도가 가장 높은 기본 소재",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_COTTON,,,,코튼,코튼 코디
603,MATERIAL,헴프,Hemp,"통기성이 좋고 항균성이 있는 천연 섬유, 착용할수록 부드러워짐",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_HEMP,,,,헴프,헴프 코디
657,DETAIL,미들기장,Mid-calf Shaft,종아리 중간 부근까지 올라오는 부츠 샤프트 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_MID_CALF_SHAFT,,,,미들기장,미들기장 코디
659,DETAIL,니하이기장,Knee-high Shaft,무릎 부근까지 올라오는 긴 부츠 샤프트 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_KNEE_HIGH_SHAFT,,,,니하이기장,니하이기장 코디
709,DETAIL,오버니기장,Over-the-knee Length,무릎 위까지 올라오는 부츠 샤프트,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_OVER_KNEE_SHAFT,,,,오버니기장,오버니기장 코디
708,DETAIL,앵클기장,Ankle Length,발목 부근까지 오는 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_ANKLE_LENGTH,,,,앵클기장,앵클기장 코디
781,STYLE,빈티지,,,ACTIVE,,,2026-09-10 03:34:48.754 +0900,2026-09-10 03:34:48.754 +0900,,,,,빈티지,빈티지룩
782,COLOR,멜란지,,,ACTIVE,,,2026-09-10 03:34:48.845 +0900,2026-09-10 03:34:48.845 +0900,,,,,멜란지,멜란지 코디
783,DETAIL,크롭,,,ACTIVE,,,2026-09-10 03:34:48.927 +0900,2026-09-10 03:34:48.927 +0900,,,,,크롭,크롭 코디
785,DETAIL,소매,,,ACTIVE,,,2026-09-10 03:35:00.033 +0900,2026-09-10 03:35:00.033 +0900,,,,,소매,소매 코디
786,DETAIL,하이넥,,,ACTIVE,,,2026-09-10 03:39:36.164 +0900,2026-09-10 03:39:36.164 +0900,,,,,하이넥,하이넥 코디
788,DETAIL,래글런,,,ACTIVE,,,2026-09-10 03:39:36.963 +0900,2026-09-10 03:39:36.963 +0900,,,,,래글런,래글런 코디
789,DETAIL,포켓,,,ACTIVE,,,2026-09-10 03:39:37.428 +0900,2026-09-10 03:39:37.428 +0900,,,,,포켓,포켓 코디
790,DETAIL,핀턱,,,ACTIVE,,,2026-09-10 03:39:37.756 +0900,2026-09-10 03:39:37.756 +0900,,,,,핀턱,핀턱 코디
791,DETAIL,시스루,,,ACTIVE,,,2026-09-10 03:39:38.184 +0900,2026-09-10 03:39:38.184 +0900,,,,,시스루,시스루 코디
792,DETAIL,절개,,,ACTIVE,,,2026-09-10 03:39:38.431 +0900,2026-09-10 03:39:38.431 +0900,,,,,절개,절개 코디
793,DETAIL,투웨이,,,ACTIVE,,,2026-09-10 03:39:38.831 +0900,2026-09-10 03:39:38.831 +0900,,,,,투웨이,투웨이 코디
794,DETAIL,워셔블,,,ACTIVE,,,2026-09-10 03:39:39.137 +0900,2026-09-10 03:39:39.137 +0900,,,,,워셔블,워셔블 코디
795,MATERIAL,골지,,,ACTIVE,,,2026-09-10 03:40:34.082 +0900,2026-09-10 03:40:34.082 +0900,,,,,골지,골지 코디
