id,term_type,canonical_name,english_name,description,status,first_seen_at,last_seen_at,created_at,updated_at,term_code,brand_id,embedding_updated_at,normalized_name,search_keyword,search_keyword_en,is_ambiguous,keyword_count
458,COLOR,탠저린,Tangerine,귤처럼 선명하고 달콤한 인상의 주황색,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_TANGERINE,,,탠저린,탠저린코디|탠저린룩|탠저린패션,tangerine outfit|tangerine clothes,True,3
459,COLOR,퓨시아,Fuchsia,핑크보다 채도 높은 진분홍,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_FUCHSIA,,,퓨시아,퓨시아코디|퓨시아룩|퓨시아패션,fuchsia outfit|fuchsia clothes,True,3
460,COLOR,라임그린,Lime Green,라임처럼 상큼하고 채도 높은 연두빛 초록,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_LIME_GREEN,,,라임그린,라임그린|라임그린코디,lime green,False,2
461,COLOR,라즈베리,Raspberry,산딸기처럼 진하고 새콤한 인상의 자주빛 핑크,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_RASPBERRY,,,라즈베리,라즈베리|라즈베리코디,raspberry,False,2
462,COLOR,로즈핑크,Rose Pink,장미꽃처럼 진하고 화사한 핑크,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_ROSE_PINK,,,로즈핑크,로즈핑크|로즈핑크코디,rose pink,False,2
463,COLOR,애플그린,Apple Green,사과 껍질처럼 선명한 연두색,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_APPLE_GREEN,,,애플그린,애플그린|애플그린코디,apple green,False,2
464,COLOR,체리레드,Cherry Red,체리처럼 진하고 광택감 있는 붉은색,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_CHERRY_RED,,,체리레드,체리레드|체리레드코디,cherry red,False,2
465,COLOR,체리핑크,Cherry Pink,체리처럼 채도 높고 살짝 붉은 기가 도는 핑크,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_CHERRY_PINK,,,체리핑크,체리핑크|체리핑크코디,cherry pink,False,2
466,COLOR,레몬옐로우,Lemon Yellow,레몬처럼 산뜻하고 밝은 노란색,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_LEMON_YELLOW,,,레몬옐로우,레몬옐로우|레몬옐로우코디,lemon yellow,False,2
467,COLOR,선셋오렌지,Sunset Orange,노을처럼 붉은 기가 도는 강렬한 주황,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_SUNSET_ORANGE,,,선셋오렌지,선셋오렌지|선셋오렌지코디,sunset orange,False,2
468,COLOR,토마토레드,Tomato Red,토마토처럼 살짝 주황 기가 도는 선명한 레드,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_TOMATO_RED,,,토마토레드,토마토레드|토마토레드코디,tomato red,False,2
469,COLOR,워터멜론핑크,Watermelon Pink,수박 속살처럼 선명하고 상큼한 핑크,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_WATERMELON_PINK,,,워터멜론핑크,워터멜론핑크|워터멜론핑크코디,watermelon pink,False,2
470,COLOR,카나리아옐로우,Canary Yellow,카나리아 깃털처럼 쨍하고 선명한 노란색,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_CANARY_YELLOW,,,카나리아옐로우,카나리아옐로우|카나리아옐로우코디,canary yellow,False,2
471,COLOR,살몬,Salmon,핑크와 오렌지 사이의 은은한 파스텔 톤,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_SALMON,,,살몬,살몬코디|살몬룩|살몬패션,salmon outfit|salmon clothes,True,3
472,COLOR,피치,Peach,부드럽고 따뜻한 파스텔 오렌지 계열,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_PEACH,,,피치,피치코디|피치룩|피치패션,peach outfit|peach clothes,True,3
473,COLOR,라벤더,Lavender,은은하고 몽환적인 파스텔 퍼플,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_LAVENDER,,,라벤더,라벤더코디|라벤더룩|라벤더패션,lavender outfit|lavender clothes,True,3
474,COLOR,라일락,Lilac,라벤더보다 핑크 기가 도는 연보라,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_LILAC,,,라일락,라일락코디|라일락룩|라일락패션,lilac outfit|lilac clothes,True,3
475,COLOR,애프리콧,Apricot,살구처럼 은은하고 부드러운 주황빛 파스텔,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_APRICOT,,,애프리콧,애프리콧|애프리콧코디,apricot,False,2
476,COLOR,페리윙클,Periwinkle,"블루와 퍼플 사이의 몽환적인 색, 최근 트렌드 컬러로 자주 언급",ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_PERIWINKLE,,,페리윙클,페리윙클|페리윙클코디,periwinkle,False,2
477,COLOR,더스티핑크,Dusty Pink,뿌옇고 차분하게 가라앉은 저채도 핑크,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_DUSTY_PINK,,,더스티핑크,더스티핑크|더스티핑크코디,dusty pink,False,2
478,COLOR,버터옐로우,Butter Yellow,"부드럽고 크리미한 저채도 노란색, 최근 시즌 유행 컬러",ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_BUTTER_YELLOW,,,버터옐로우,버터옐로우|버터옐로우코디,butter yellow,False,2
479,COLOR,베이비블루,Baby Blue,부드러운 파스텔 블루,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_BABY_BLUE,,,베이비블루,베이비블루|베이비블루코디,baby blue,False,2
480,COLOR,베이비핑크,Baby Pink,"파스텔톤의 대표 컬러, 발레코어·러블리룩에 사용",ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_BABY_PINK,,,베이비핑크,베이비핑크|베이비핑크코디,baby pink,False,2
481,COLOR,아이스블루,Ice Blue,얼음처럼 차갑고 창백한 블루,ACTIVE,,,2026-09-09 22:55:02.021 +0900,2026-09-09 22:55:02.021 +0900,COLOR_ICE_BLUE,,,아이스블루,아이스블루|아이스블루코디,ice blue,False,2
207,ITEM,모카신,Moccasins,독립 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_MOCCASINS,,,모카신,모카신|모카신슈즈,moccasins fashion,True,2
208,ITEM,뮬,Mules,독립 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_MULES,,,뮬,뮬슈즈|뮬샌들,mules fashion,True,2
209,ITEM,보트슈즈,Boat Shoes,독립 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_BOAT_SHOES,,,보트슈즈,보트슈즈,boat shoes,False,1
210,ITEM,부츠,Boots,부츠류 기본 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_BOOTS,,,부츠,부츠|여성부츠|남성부츠,boots fashion,True,3
211,ITEM,샌들,Sandals,독립 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_SANDALS,,,샌들,샌들|여름샌들,sandals fashion,True,2
212,ITEM,스니커즈,Sneakers,독립 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_SNEAKERS,,,스니커즈,스니커즈,sneakers,False,1
213,ITEM,슬리퍼,Slippers,독립 상품유형,ACTIVE,,,2026-09-09 17:41:29.703 +0900,2026-09-09 22:37:43.511 +0900,ITEM_SLIPPERS,,,슬리퍼,슬리퍼|패션슬리퍼,slippers fashion,True,2
503,TPO,페스티벌,Festival,야외 음악 페스티벌 등 행사,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_FESTIVAL,,,페스티벌,페스티벌룩|페스티벌패션,festival outfit|festival style,True,2
505,TPO,크리스마스,Christmas,연말 크리스마스 시즌 파티·모임,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CHRISTMAS,,,크리스마스,크리스마스룩|크리스마스코디|크리스마스파티룩,christmas outfit|christmas style,True,3
506,TPO,비즈니스 미팅,Business Meeting,업무상 공식 회의,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_BUSINESS_MEETING,,,비즈니스 미팅,비즈니스룩|비즈니스캐주얼|미팅복장,business meeting outfit|business meeting style,True,3
507,TPO,봄,Spring,"환절기 아우터, 가벼운 소재가 주로 활용되는 계절",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SPRING,,,봄,봄코디|봄옷|봄패션|봄아우터,spring outfit|spring style,True,4
508,TPO,가을,Autumn,"레이어드, 중간 두께 아우터가 활용되는 계절",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_AUTUMN,,,가을,가을코디|가을옷|가을패션|가을아우터,autumn outfit|autumn style,True,4
509,TPO,겨울,Winter,방한 소재·아우터가 중심이 되는 계절,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WINTER,,,겨울,겨울코디|겨울옷|겨울패션|겨울아우터,winter outfit|winter style,True,4
510,TPO,아침,Morning,등교·출근 등 하루를 시작하는 시간대,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MORNING,,,아침,모닝룩|아침코디,morning outfit|morning style,True,2
511,TPO,여름,Summer,"통기성 좋은 소재, 짧은 기장이 선호되는 계절",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SUMMER,,,여름,여름코디|여름옷|여름패션,summer outfit|summer style,True,3
512,TPO,저녁,Evening,"퇴근 후, 저녁 약속 등에 어울리는 시간대",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_EVENING,,,저녁,이브닝룩|저녁룩|디너룩,evening outfit|evening style,True,3
513,TPO,주말,Weekend,평일과 대비되는 여유로운 시간대,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WEEKEND,,,주말,주말룩|주말코디,weekend outfit|weekend style,True,2
514,TPO,평일,Weekday,주말과 대비되는 일과 중심의 시간대,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WEEKDAY,,,평일,평일룩|평일코디,weekday outfit|weekday style,True,2
515,TPO,나이트,Night,파티·클럽 등 늦은 시간대의 활동,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_NIGHT,,,나이트,클럽룩|나이트룩|나이트클럽패션,night outfit|night style,True,3
516,TPO,데일리,Daily,특별한 목적 없이 일상적으로 착용하는 상황을 통칭,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_DAILY,,,데일리,데일리룩|데일리코디,daily outfit|daily style,True,2
517,TPO,환절기,Seasonal Transition,계절이 바뀌는 시기의 애매한 기온대에 대응하는 코디,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SEASONAL_TRANSITION,,,환절기,환절기코디|환절기옷|환절기아우터,seasonal transition outfit|seasonal transition style,True,3
518,TPO,연말연시,Year-end and New Year,"크리스마스~새해로 이어지는 겨울 시즌, 파티룩 수요가 높은 시기",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_NEW_YEAR_SEASON,,,연말연시,연말룩|연말파티룩|송년회룩,year-end and new year outfit|year-end and new year style,True,3
519,TPO,공항,Airport,"출입국 시 거치는 공간, 편안하면서 스타일리시한 '공항패션'이 하나의 트렌드로 자리잡음",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_AIRPORT,,,공항,공항패션|공항룩,airport outfit|airport style,True,2
520,TPO,도심,City,도시 중심가에서의 활동,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CITY,,,도심,시티룩|도심코디,city outfit|city style,True,2
521,TPO,실내,Indoor,실내 공간 전반,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_INDOOR,,,실내,실내복|인도어룩,indoor outfit|indoor style,True,2
522,TPO,야외,Outdoor,실외 공간 전반,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_OUTDOOR,,,야외,아웃도어룩|야외활동복,outdoor outfit|outdoor style,True,2
523,TPO,카페,Cafe,카페·브런치 등 여유로운 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CAFE,,,카페,카페룩|카페코디,cafe outfit|cafe style,True,2
524,TPO,해변,Beach,여름 휴양지·물놀이 장소,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_BEACH,,,해변,비치룩|비치웨어|해변룩,beach outfit|beach style,True,3
525,TPO,골프장,Golf Course,"골프를 즐기는 야외 스포츠 공간, 골프웨어 트렌드와 직결",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_GOLF_COURSE,,,골프장,골프장룩|골프장코디,golf course outfit|golf course style,True,2
526,TPO,등산로,Trail,등산·트레킹 장소,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MOUNTAIN,,,등산로,등산복|등산룩|하이킹룩,trail outfit|trail style,True,3
527,TPO,미술관,Museum,전시 관람 등 정적인 실내 문화공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_GALLERY,,,미술관,미술관룩|전시회룩,museum outfit|museum style,True,2
528,TPO,백화점,Department Store,쇼핑을 위한 실내 상업 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_DEPARTMENT_STORE,,,백화점,백화점룩|쇼핑룩,department store outfit|department store style,True,2
529,TPO,스키장,Ski Resort,"겨울 스포츠 리조트, 방한·스포티 아이템 수요가 높은 장소",ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_SKI_RESORT,,,스키장,스키장룩|스키복|보드복,ski resort outfit|ski resort style,True,3
530,TPO,여행지,Travel Destination,국내외 여행 목적지,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_TRAVEL_DESTINATION,,,여행지,여행룩|여행코디|여행패션,travel destination outfit|travel destination style,True,3
531,TPO,영화관,Movie Theater,영화 관람 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MOVIE_THEATER,,,영화관,영화관룩|영화관데이트룩,movie theater outfit|movie theater style,True,2
532,TPO,오피스,Office,회사·업무 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_OFFICE,,,오피스,오피스룩|오피스코디|사무실룩,office outfit|office style,True,3
533,TPO,웨딩홀,Wedding Venue,결혼식이 열리는 공간,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WEDDING_VENUE,,,웨딩홀,웨딩홀하객룩|하객룩|결혼식하객룩,wedding venue outfit|wedding venue style,True,3
534,TPO,캠퍼스,Campus,대학교·학교 등 교육기관,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_CAMPUS,,,캠퍼스,캠퍼스룩|대학생코디,campus outfit|campus style,True,2
535,TPO,헬스장,Gym,실내 운동 시설,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_GYM,,,헬스장,헬스장룩|헬스복,gym outfit|gym style,True,2
536,TPO,워터파크,Water Park,여름철 물놀이를 위한 수영장·워터파크 시설,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WATER_PARK,,,워터파크,워터파크룩|워터파크수영복,water park outfit|water park style,True,2
537,TPO,워크숍,Workshop,회사·조직 단위 워크숍/세미나·단체 일정,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_WORKSHOP,,,워크숍,워크숍룩|워크숍복장,workshop outfit|workshop style,True,2
538,TPO,MT,Membership Training,대학·동아리 등 단체 친목 및 합숙 행사,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-09 22:56:40.121 +0900,TPO_MT,,,MT,MT룩|엠티룩|엠티코디,membership training outfit|membership training style,True,3
539,MATERIAL,트윌,Twill,"사선 무늬가 특징인 능직물, 데님·개버딘 등 다양한 원단의 기본 조직",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TWILL,,,트윌,트윌소재|트윌원단,twill fabric|twill material,True,2
540,MATERIAL,니트,Knit,"실을 고리 모양으로 엮은 편물의 총칭, 신축성이 좋고 보온성이 있음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_KNIT,,,니트,니트소재|니트원단,knit fabric|knit material,True,2
541,MATERIAL,플란넬,Flannel,"표면을 긁어 보풀을 낸 기모 원단, 겨울 이너웨어·잠옷에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FLANNEL,,,플란넬,플란넬소재|플란넬원단,flannel fabric|flannel material,True,2
542,MATERIAL,저지,Jersey,"부드럽고 신축성 있는 대표적 편직물, 티셔츠·이너웨어에 널리 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_JERSEY,,,저지,저지원단|저지소재,jersey fabric|jersey material,True,2
543,MATERIAL,벨루어,Velour,"벨벳과 유사하나 신축성 있는 편직물, 트레이닝 세트업에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VELOUR,,,벨루어,벨루어소재|벨루어원단,velour fabric|velour material,True,2
544,MATERIAL,프렌치테리,French Terry,"겉은 매끈하고 안쪽은 루프·기모 처리된 두꺼운 저지, 맨투맨·조거팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FRENCH_TERRY,,,프렌치테리,프렌치테리소재|프렌치테리원단,french terry fabric|french terry material,True,2
545,MATERIAL,개버딘,Gabardine,"촘촘하고 튼튼한 능직물, 트렌치코트·정장 팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_GABARDINE,,,개버딘,개버딘소재|개버딘원단,gabardine fabric|gabardine material,True,2
546,MATERIAL,와플,Waffle,"사각 요철 조직, 통기성·보온성 우수, 늘어짐 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WAFFLE_WEAVE,,,와플,와플소재|와플원단,waffle fabric|waffle material,True,2
547,MATERIAL,새틴,Satin,"표면에 광택이 도는 매끄러운 직물, 드레시한 룩이나 안감에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SATIN,,,새틴,새틴소재|새틴원단,satin fabric|satin material,True,2
548,MATERIAL,레이스,Lace,"실을 엮어 무늬를 낸 투명한 장식 원단, 페미닌룩·이너웨어에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_LACE,,,레이스,레이스소재|레이스원단,lace fabric|lace material,True,2
549,MATERIAL,벨벳,Velvet,"짧은 파일이 촘촘한 고급스러운 광택 직물, 무게감 있고 신축성은 적음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VELVET,,,벨벳,벨벳소재|벨벳원단,velvet fabric|velvet material,True,2
550,MATERIAL,코듀로이,Corduroy,"세로 골이 있는 두툼한 직물, 가을·겨울 팬츠·자켓에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CORDUROY,,,코듀로이,코듀로이|코듀로이소재,corduroy,False,2
551,MATERIAL,자카드,Jacquard,"짜임 자체로 무늬를 표현하는 문양직물, 니트·원단 모두에 적용 가능",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_JACQUARD,,,자카드,자카드소재|자카드원단,jacquard fabric|jacquard material,True,2
552,MATERIAL,모달,Modal,"부드러운 촉감, 흡습성 우수, 홈웨어·속옷",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MODAL,,,모달,모달소재|모달원단,modal fabric|modal material,True,2
553,MATERIAL,텐셀,Tencel,"나무 펄프에서 추출한 친환경 셀룰로오스 섬유, 부드럽고 흡습성이 좋음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TENCEL,,,텐셀,텐셀소재|텐셀원단,tencel fabric|tencel material,True,2
554,MATERIAL,레이온,Rayon,"부드러운 드레이프성, 수축·물에 취약",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VISCOSE,,,레이온,레이온소재|레이온원단,rayon fabric|rayon material,True,2
555,MATERIAL,큐프로,Cupro,"목화씨 린터 추출, 정전기 방지, 프리미엄 안감",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CUPRO,,,큐프로,큐프로소재|큐프로원단,cupro fabric|cupro material,True,2
556,MATERIAL,아세테이트,Acetate,"실크 대체 광택감, 정전기 적음, 고급 안감용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ACETATE,,,아세테이트,아세테이트소재|아세테이트원단,acetate fabric|acetate material,True,2
557,MATERIAL,인조가죽,Faux Leather,"천연가죽 대체, 경량, 가수분해(갈라짐) 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_PU,,,인조가죽,인조가죽|인조가죽소재,faux leather,False,2
558,MATERIAL,폴리우레탄,Polyurethane,신축성 원료(스판덱스 기반) 및 방수 코팅,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_POLYURETHANE,,,폴리우레탄,폴리우레탄소재|폴리우레탄원단,polyurethane fabric|polyurethane material,True,2
559,MATERIAL,PVC,Polyvinyl Chloride,"방수 비닐 코팅 소재, 레인코트·비닐백에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_VINYL,,,PVC,PVC소재|PVC원단,polyvinyl chloride fabric|polyvinyl chloride material,True,2
560,MATERIAL,네오프렌,Neoprene,"탄력있고 두꺼운 합성고무 소재, 구조적인 실루엣의 자켓·베스트에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_NEOPRENE,,,네오프렌,네오프렌|네오프렌소재,neoprene,False,2
561,MATERIAL,에코퍼,Faux Fur,"동물 모피를 모방한 인조 소재, 후드 트리밍·아우터에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FAUX_FUR,,,에코퍼,에코퍼소재|에코퍼원단,faux fur fabric|faux fur material,True,2
562,MATERIAL,나일론,Nylon,"가볍고 질기며 방수성이 있는 합성섬유, 바람막이·패딩 겉감에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_NYLON,,,나일론,나일론소재|나일론원단,nylon fabric|nylon material,True,2
563,MATERIAL,아크릴,Acrylic,"울 대용 소재, 가볍고 보온성 우수, 정전기 발생",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ACRYLIC,,,아크릴,아크릴소재|아크릴원단,acrylic fabric|acrylic material,True,2
564,MATERIAL,스판덱스,Spandex,"신축성이 매우 뛰어난 합성섬유, 소량 혼방해 핏감과 활동성을 더함",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SPANDEX,,,스판덱스,스판덱스소재|스판덱스원단,spandex fabric|spandex material,True,2
565,MATERIAL,폴리에스터,Polyester,"구김이 적고 세탁이 편한 합성섬유, 단독 또는 혼방으로 가장 흔히 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_POLYESTER,,,폴리에스터,폴리에스터소재|폴리에스터원단,polyester fabric|polyester material,True,2
566,MATERIAL,고어텍스,GORE-TEX,"방수·투습 기능성 원단, 고프코어·아웃도어 자켓에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_GORE_TEX,,,고어텍스,고어텍스|고어텍스소재,gore-tex,False,2
567,MATERIAL,튤,Tulle,[신규 후보] 얇고 성긴 망사 형태의 원단. 발레코어의 튤스커트·튤소재에 핵심적으로 활용됨,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TULLE,,,튤,튤소재|튤원단,tulle fabric|tulle material,True,2
568,MATERIAL,플리스,Fleece,"양면이 보풀 처리된 가볍고 따뜻한 원단, 아우터·이너웨어에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_FLEECE,,,플리스,플리스소재|플리스원단,fleece fabric|fleece material,True,2
569,MATERIAL,극세사,Microfiber,"머리카락보다 얇은 초극세 합성섬유, 부드럽고 흡수성 우수",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MICROFIBER,,,극세사,극세사소재|극세사원단,microfiber fabric|microfiber material,True,2
570,MATERIAL,피그먼트 워싱,Pigment Wash,안료로 표면만 염색 후 워싱해 색이 자연스럽게 빠진 듯한 빈티지 효과를 냄,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WASHING,,,피그먼트 워싱,피그먼트워싱|피그먼트워싱소재,pigment wash,False,2
